times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
5238.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5306.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5316.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5359.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5379.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5406.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5433.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5519.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5530.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5533.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5551.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5571.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5602.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5612.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5651.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5653.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5661.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5673.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5678.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5683.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5684.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5685.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5693.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5714.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5723.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5768.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5779.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5785.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5816.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5823.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5860.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5909.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5917.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5945.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5947.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
5984.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6003.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6007.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6132.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6135.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6161.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6232.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6240.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6249.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6255.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6281.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6295.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6298.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6352.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6507.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6591.0,0.7258092172183809,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.49999999999999983,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6777.0,0.6221221861871836,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.0,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
6943.0,0.6221221861871836,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.0,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
7023.0,0.6221221861871836,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.0,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
7057.0,0.6221221861871836,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.0,0.9523809523809522,0.9411764705882352,0.5378815968359909,0.45378151260504196,0.5726239976239975
7185.0,0.41474812412478906,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.0,0.9523809523809522,0.4705882352941176,0.5378815968359909,0.45378151260504196,0.5726239976239975
8711.0,0.41474812412478906,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.0,0.9523809523809522,0.4705882352941176,0.5378815968359909,0.45378151260504196,0.5726239976239975
9108.0,0.41474812412478906,0.8657094594594595,0.9134615384615381,0.498286435786436,0.9028213166144204,0.9193548387096774,0.0,0.9523809523809522,0.4705882352941176,0.5378815968359909,0.45378151260504196,0.5726239976239975
