times,population,R0,R1,R2,R3,R4
293.0,0.945940982861992,0.8627006087437745,0.9110679648452917,0.9555454583149043,0.9862930530010529,0.9259969325153377
296.0,0.945940982861992,0.8627006087437745,0.9110679648452917,0.9555454583149043,0.9862930530010529,0.9259969325153377
305.0,0.9444274772894135,0.8627006087437745,0.9110679648452917,0.9555454583149043,0.9862930530010529,0.9198236196319023
307.0,0.942913971716834,0.855451023796348,0.9071578019060419,0.9555454583149043,0.9862930530010529,0.9198236196319023
308.0,0.9398869605716756,0.855451023796348,0.8993374760275418,0.9480214783281729,0.9835225668971175,0.9136503067484664
310.0,0.9398869605716756,0.855451023796348,0.8993374760275418,0.9480214783281729,0.9835225668971175,0.9136503067484664
316.0,0.938371013861076,0.8482014388489211,0.8954273130882917,0.9480214783281729,0.9835225668971175,0.9136503067484664
319.0,0.938371013861076,0.8482014388489211,0.8954273130882917,0.9480214783281729,0.9835225668971175,0.9136503067484664
322.0,0.938371013861076,0.8482014388489211,0.8954273130882917,0.9480214783281729,0.9835225668971175,0.9136503067484664
329.0,0.9368501532227268,0.8482014388489211,0.8915171501490415,0.9404974983414417,0.9807363839880604,0.9136503067484664
336.0,0.9353292925843784,0.8482014388489211,0.8876069872097913,0.9404974983414417,0.9807363839880604,0.9074349985392933
