times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13
4874.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
4925.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
4952.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
4980.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5012.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5014.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5035.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5038.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5101.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5110.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5137.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5156.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5181.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5228.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5238.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5306.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5316.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5359.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5379.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5406.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5433.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5519.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5530.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5533.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5551.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5571.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5602.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5612.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5651.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5653.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5661.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5673.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5678.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5683.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5684.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5685.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5693.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5714.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5723.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5768.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5779.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5785.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5816.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5823.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5860.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5909.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5917.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5945.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5947.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
5984.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6003.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6007.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6132.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6135.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6161.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6232.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6240.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6249.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6255.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6281.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6295.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6298.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6352.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6507.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6591.0,0.7258092172183809,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6777.0,0.6221221861871836,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
6943.0,0.6221221861871836,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
7023.0,0.6221221861871836,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
7057.0,0.6221221861871836,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.9600000000000003,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.9234672304439747,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
7185.0,0.41474812412478906,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.0,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.46173361522198736,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
8711.0,0.41474812412478906,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.0,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.46173361522198736,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
9108.0,0.41474812412478906,0.9444444444444446,0.9028213166144204,0.9523809523809522,0.8657094594594595,0.498286435786436,0.0,0.9230769230769231,0.9545454545454548,0.9134615384615381,0.46173361522198736,0.9340659340659341,0.9244314013206161,0.8994708994708995,0.8831325963812351
