times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
118.0,0.9457290638239062,0.8934916901629718,0.9814406700455943,0.8855422697804539,0.9711905501531577,0.875391885884172,0.8600765651782456,0.8613311532594072,1.0,0.8755654232718177,0.8833379630369695,0.9852613326465218,0.8789084343045382,0.8684155618967463,0.9745025792188647,0.8501794395674372,0.9852453829382091,0.980865058931965,0.8493993044203783
119.0,0.9457290638239062,0.8934916901629718,0.9814406700455943,0.8855422697804539,0.9711905501531577,0.875391885884172,0.8600765651782456,0.8613311532594072,1.0,0.8755654232718177,0.8833379630369695,0.9852613326465218,0.8789084343045382,0.8684155618967463,0.9745025792188647,0.8501794395674372,0.9852453829382091,0.980865058931965,0.8493993044203783
120.0,0.9457290638239062,0.8934916901629718,0.9814406700455943,0.8855422697804539,0.9711905501531577,0.875391885884172,0.8600765651782456,0.8613311532594072,1.0,0.8755654232718177,0.8833379630369695,0.9852613326465218,0.8789084343045382,0.8684155618967463,0.9745025792188647,0.8501794395674372,0.9852453829382091,0.980865058931965,0.8493993044203783
123.0,0.9447560915360218,0.8909959033189409,0.9814406700455943,0.882580589948412,0.9711905501531577,0.8703023981755438,0.8600765651782456,0.8613311532594072,1.0,0.8704749266248892,0.880249368760617,0.9852613326465218,0.8727189382883092,0.8622999593481777,0.9745025792188647,0.8501794395674372,0.9852453829382091,0.980865058931965,0.8493993044203783
124.0,0.9447560915360218,0.8909959033189409,0.9814406700455943,0.882580589948412,0.9711905501531577,0.8703023981755438,0.8600765651782456,0.8613311532594072,1.0,0.8704749266248892,0.880249368760617,0.9852613326465218,0.8727189382883092,0.8622999593481777,0.9745025792188647,0.8501794395674372,0.9852453829382091,0.980865058931965,0.8493993044203783
125.0,0.9447560915360218,0.8909959033189409,0.9814406700455943,0.882580589948412,0.9711905501531577,0.8703023981755438,0.8600765651782456,0.8613311532594072,1.0,0.8704749266248892,0.880249368760617,0.9852613326465218,0.8727189382883092,0.8622999593481777,0.9745025792188647,0.8501794395674372,0.9852453829382091,0.980865058931965,0.8493993044203783
126.0,0.9437760540966693,0.8884789657389438,0.9814406700455943,0.8795887913384169,0.9711905501531577,0.8651829723039227,0.8552716681660766,0.8565724176060401,1.0,0.8653544858800367,0.8771279170983447,0.9852613326465218,0.8664852315862499,0.8561406739242623,0.9745025792188647,0.84465879385596,0.9852453829382091,0.980865058931965,0.8438476749797224
127.0,0.9427949979073798,0.8859620281589468,0.9814406700455943,0.8765969927284228,0.9711905501531577,0.8651829723039227,0.8552716681660766,0.8565724176060401,1.0,0.8653544858800367,0.8740064654360731,0.9852613326465218,0.8664852315862499,0.8561406739242623,0.9745025792188647,0.84465879385596,0.9852453829382091,0.980865058931965,0.8438476749797224
129.0,0.9408328855288006,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9711905501531577,0.8600635464323017,0.8504667711539075,0.8518136819526732,1.0,0.8602340451351843,0.8708850137738015,0.9852613326465218,0.8602063530964943,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9852453829382091,0.9757563867500277,0.8382960455390662
130.0,0.9398518293395104,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9711905501531577,0.8600635464323017,0.8504667711539075,0.8518136819526732,1.0,0.8602340451351843,0.8708850137738015,0.9852613326465218,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9852453829382091,0.9757563867500277,0.8382960455390662
131.0,0.9398518293395104,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9711905501531577,0.8600635464323017,0.8504667711539075,0.8518136819526732,1.0,0.8602340451351843,0.8708850137738015,0.9852613326465218,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9852453829382091,0.9757563867500277,0.8382960455390662
132.0,0.9398518293395104,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9711905501531577,0.8600635464323017,0.8504667711539075,0.8518136819526732,1.0,0.8602340451351843,0.8708850137738015,0.9852613326465218,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9852453829382091,0.9757563867500277,0.8382960455390662
133.0,0.9398518293395104,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9711905501531577,0.8600635464323017,0.8504667711539075,0.8518136819526732,1.0,0.8602340451351843,0.8708850137738015,0.9852613326465218,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9852453829382091,0.9757563867500277,0.8382960455390662
135.0,0.938855167802565,0.8834450905789497,0.976483898984758,0.8736051941184279,0.968256439729734,0.8600635464323017,0.8504667711539075,0.8518136819526732,1.0,0.8602340451351843,0.8708850137738015,0.9852613326465218,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9852453829382091,0.9757563867500277,0.8382960455390662
136.0,0.938855167802565,0.8834450905789497,0.976483898984758,0.8736051941184279,0.968256439729734,0.8600635464323017,0.8504667711539075,0.8518136819526732,1.0,0.8602340451351843,0.8708850137738015,0.9852613326465218,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9852453829382091,0.9757563867500277,0.8382960455390662
137.0,0.9378553220434567,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9653134110375468,0.8600635464323017,0.8504667711539075,0.8518136819526732,0.99492385786802,0.8602340451351843,0.8708850137738015,0.9852613326465218,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9852453829382091,0.9757563867500277,0.8382960455390662
138.0,0.9368522682230892,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9653134110375468,0.8600635464323017,0.8504667711539075,0.8518136819526732,0.99492385786802,0.8602340451351843,0.8708850137738015,0.9819771282043673,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.981961231661749,0.9757563867500277,0.8382960455390662
139.0,0.9368522682230892,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9653134110375468,0.8600635464323017,0.8504667711539075,0.8518136819526732,0.99492385786802,0.8602340451351843,0.8708850137738015,0.9819771282043673,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.981961231661749,0.9757563867500277,0.8382960455390662
140.0,0.9368522682230892,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9653134110375468,0.8600635464323017,0.8504667711539075,0.8518136819526732,0.99492385786802,0.8602340451351843,0.8708850137738015,0.9819771282043673,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.981961231661749,0.9757563867500277,0.8382960455390662
143.0,0.9368522682230892,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9653134110375468,0.8600635464323017,0.8504667711539075,0.8518136819526732,0.99492385786802,0.8602340451351843,0.8708850137738015,0.9819771282043673,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.981961231661749,0.9757563867500277,0.8382960455390662
144.0,0.9358394549601455,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9653134110375468,0.8600635464323017,0.8504667711539075,0.8518136819526732,0.99492385786802,0.8602340451351843,0.8708850137738015,0.9786596379063802,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9786437950682977,0.9757563867500277,0.8382960455390662
145.0,0.9358394549601455,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9653134110375468,0.8600635464323017,0.8504667711539075,0.8518136819526732,0.99492385786802,0.8602340451351843,0.8708850137738015,0.9786596379063802,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9786437950682977,0.9757563867500277,0.8382960455390662
146.0,0.9358394549601455,0.8834450905789497,0.976483898984758,0.8736051941184279,0.9653134110375468,0.8600635464323017,0.8504667711539075,0.8518136819526732,0.99492385786802,0.8602340451351843,0.8708850137738015,0.9786596379063802,0.853927474606739,0.8499813885003473,0.9745025792188647,0.8391381481444833,0.9786437950682977,0.9757563867500277,0.8382960455390662
149.0,0.9348189102982477,0.8808843801714739,0.976483898984758,0.8705506305026296,0.9653134110375468,0.8548824407309017,0.8456069610330277,0.8470011752749743,0.99492385786802,0.8550519123331645,0.8676949587782934,0.9786596379063802,0.853927474606739,0.8437315253496093,0.9745025792188647,0.8335438938235203,0.9786437950682977,0.9757563867500277,0.8326698975824278
150.0,0.9348189102982477,0.8808843801714739,0.976483898984758,0.8705506305026296,0.9653134110375468,0.8548824407309017,0.8456069610330277,0.8470011752749743,0.99492385786802,0.8550519123331645,0.8676949587782934,0.9786596379063802,0.853927474606739,0.8437315253496093,0.9745025792188647,0.8335438938235203,0.9786437950682977,0.9757563867500277,0.8326698975824278
151.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
152.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
153.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
154.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
155.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
158.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
159.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
160.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
161.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
165.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
166.0,0.9327733546958445,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
167.0,0.931715788534058,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
168.0,0.931715788534058,0.8757629593565233,0.976483898984758,0.8644415032710321,0.9653134110375468,0.8445202293281031,0.8407471509121484,0.8421886685972763,0.99492385786802,0.8446876467291263,0.8613148487872764,0.9786596379063802,0.853927474606739,0.8312317990481334,0.9745025792188647,0.8279496395025567,0.9786437950682977,0.9757563867500277,0.8270437496257899
169.0,0.9306509704900193,0.8731091322069583,0.976483898984758,0.8612634095090059,0.9653134110375468,0.8390717117195349,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8392380490082935,0.8580020993688635,0.9786596379063802,0.8472036362240088,0.8246347212779105,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
170.0,0.9306509704900193,0.8731091322069583,0.976483898984758,0.8612634095090059,0.9653134110375468,0.8390717117195349,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8392380490082935,0.8580020993688635,0.9786596379063802,0.8472036362240088,0.8246347212779105,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
171.0,0.9295849327231352,0.8704472141209612,0.976483898984758,0.8580735450293426,0.9621994968083936,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8546765098364264,0.9786596379063802,0.8472036362240088,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
172.0,0.9295849327231352,0.8704472141209612,0.976483898984758,0.8580735450293426,0.9621994968083936,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8546765098364264,0.9786596379063802,0.8472036362240088,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
173.0,0.9295849327231352,0.8704472141209612,0.976483898984758,0.8580735450293426,0.9621994968083936,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8546765098364264,0.9786596379063802,0.8472036362240088,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
174.0,0.9285102680610277,0.8677689150005888,0.976483898984758,0.8548717780702781,0.9621994968083936,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8513379297198778,0.9786596379063802,0.8404260071342166,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
175.0,0.9285102680610277,0.8677689150005888,0.976483898984758,0.8548717780702781,0.9621994968083936,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8513379297198778,0.9786596379063802,0.8404260071342166,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
178.0,0.9285102680610277,0.8677689150005888,0.976483898984758,0.8548717780702781,0.9621994968083936,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8513379297198778,0.9786596379063802,0.8404260071342166,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
179.0,0.9285102680610277,0.8677689150005888,0.976483898984758,0.8548717780702781,0.9621994968083936,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8513379297198778,0.9786596379063802,0.8404260071342166,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
180.0,0.9285102680610277,0.8677689150005888,0.976483898984758,0.8548717780702781,0.9621994968083936,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8513379297198778,0.9786596379063802,0.8404260071342166,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9757563867500277,0.8211781911178051
181.0,0.9274101374116659,0.8677689150005888,0.9707734668269523,0.8548717780702781,0.9590134057593588,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8513379297198778,0.9786596379063802,0.8404260071342166,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
182.0,0.9274101374116659,0.8677689150005888,0.9707734668269523,0.8548717780702781,0.9590134057593588,0.8335875828847669,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8337528330017036,0.8513379297198778,0.9786596379063802,0.8404260071342166,0.8179844412676042,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
184.0,0.9262994665884189,0.865057137141212,0.9707734668269523,0.8516213150357901,0.9590134057593588,0.828030332332202,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8281944807816923,0.8479461451393204,0.9786596379063802,0.8404260071342166,0.8112242392736567,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
185.0,0.9262994665884189,0.865057137141212,0.9707734668269523,0.8516213150357901,0.9590134057593588,0.828030332332202,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8281944807816923,0.8479461451393204,0.9786596379063802,0.8404260071342166,0.8112242392736567,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
186.0,0.9251874624268479,0.8623453592818354,0.9707734668269523,0.8483708520013028,0.9590134057593588,0.8224730817796365,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8226361285616807,0.8445543605587633,0.9786596379063802,0.8404260071342166,0.8044640372797099,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
187.0,0.9251874624268479,0.8623453592818354,0.9707734668269523,0.8483708520013028,0.9590134057593588,0.8224730817796365,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8226361285616807,0.8445543605587633,0.9786596379063802,0.8404260071342166,0.8044640372797099,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
188.0,0.9251874624268479,0.8623453592818354,0.9707734668269523,0.8483708520013028,0.9590134057593588,0.8224730817796365,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8226361285616807,0.8445543605587633,0.9786596379063802,0.8404260071342166,0.8044640372797099,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
189.0,0.9251874624268479,0.8623453592818354,0.9707734668269523,0.8483708520013028,0.9590134057593588,0.8224730817796365,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8226361285616807,0.8445543605587633,0.9786596379063802,0.8404260071342166,0.8044640372797099,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
190.0,0.9240522630864464,0.8596077549666548,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8169158312270715,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8170777763416694,0.841135112135448,0.9786596379063802,0.8404260071342166,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
192.0,0.9240522630864464,0.8596077549666548,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8169158312270715,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8170777763416694,0.841135112135448,0.9786596379063802,0.8404260071342166,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
193.0,0.9240522630864464,0.8596077549666548,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8169158312270715,0.8357127368348303,0.8372053036943337,0.99492385786802,0.8170777763416694,0.841135112135448,0.9786596379063802,0.8404260071342166,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
194.0,0.9229100476809008,0.8568526019058639,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8113205173145572,0.8304566818861836,0.8319727705462444,0.99492385786802,0.8114813532160414,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
195.0,0.9229100476809008,0.8568526019058639,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8113205173145572,0.8304566818861836,0.8319727705462444,0.99492385786802,0.8114813532160414,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
196.0,0.9229100476809008,0.8568526019058639,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8113205173145572,0.8304566818861836,0.8319727705462444,0.99492385786802,0.8114813532160414,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
197.0,0.9217506129476334,0.8568526019058639,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8113205173145572,0.8304566818861836,0.8319727705462444,0.99492385786802,0.8114813532160414,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
199.0,0.9217506129476334,0.8568526019058639,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8113205173145572,0.8304566818861836,0.8319727705462444,0.99492385786802,0.8114813532160414,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
200.0,0.9217506129476334,0.8568526019058639,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8113205173145572,0.8304566818861836,0.8319727705462444,0.99492385786802,0.8114813532160414,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
201.0,0.9217506129476334,0.8568526019058639,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8113205173145572,0.8304566818861836,0.8319727705462444,0.99492385786802,0.8114813532160414,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
202.0,0.9217506129476334,0.8568526019058639,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8113205173145572,0.8304566818861836,0.8319727705462444,0.99492385786802,0.8114813532160414,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
203.0,0.920570394493155,0.8540432491127299,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8056069925447364,0.8251671488805394,0.8267071200997488,0.99492385786802,0.805766695799027,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
205.0,0.920570394493155,0.8540432491127299,0.9707734668269523,0.8450952888661629,0.9590134057593588,0.8056069925447364,0.8251671488805394,0.8267071200997488,0.99492385786802,0.805766695799027,0.841135112135448,0.9786596379063802,0.8333636037129207,0.7977038352857628,0.9745025792188647,0.8221190082384543,0.9786437950682977,0.9698783362274365,0.8211781911178051
206.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
208.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
209.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
210.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
213.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
214.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
215.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
216.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
217.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
220.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
221.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
222.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
